column_name,observed_value,frequency,percentage
longitude,-123.08,3,0.014534883720930232
longitude,-120.28,3,0.014534883720930232
longitude,-120.34,2,0.009689922480620155
longitude,-124.3,2,0.009689922480620155
longitude,-120.03,2,0.009689922480620155
longitude,-119.41,2,0.009689922480620155
longitude,-124.02,2,0.009689922480620155
longitude,-124.01,2,0.009689922480620155
longitude,-124.0,2,0.009689922480620155
longitude,-123.82,2,0.009689922480620155
longitude,-123.75,2,0.009689922480620155
longitude,-115.62,2,0.009689922480620155
longitude,-115.4,2,0.009689922480620155
longitude,-115.38,2,0.009689922480620155
longitude,-115.64,2,0.009689922480620155
longitude,-115.48,2,0.009689922480620155
longitude,-116.05,2,0.009689922480620155
longitude,-115.9,2,0.009689922480620155
longitude,-116.01,2,0.009689922480620155
longitude,-114.98,2,0.009689922480620155
longitude,-123.07,2,0.009689922480620155
longitude,-123.24,2,0.009689922480620155
longitude,-123.32,2,0.009689922480620155
longitude,-123.38,2,0.009689922480620155
longitude,-123.11,2,0.009689922480620155
longitude,-123.81,2,0.009689922480620155
longitude,-123.53,2,0.009689922480620155
longitude,-123.16,2,0.009689922480620155
longitude,-116.71,2,0.009689922480620155
longitude,-116.68,2,0.009689922480620155
longitude,-116.74,2,0.009689922480620155
longitude,-116.72,2,0.009689922480620155
longitude,-116.6,2,0.009689922480620155
longitude,-116.61,2,0.009689922480620155
longitude,-116.36,2,0.009689922480620155
longitude,-116.49,2,0.009689922480620155
longitude,-116.41,2,0.009689922480620155
longitude,-116.19,2,0.009689922480620155
longitude,-116.18,2,0.009689922480620155
longitude,-114.59,2,0.009689922480620155
longitude,-114.58,2,0.009689922480620155
longitude,-116.14,2,0.009689922480620155
longitude,-116.35,2,0.009689922480620155
longitude,-116.62,2,0.009689922480620155
longitude,-116.06,2,0.009689922480620155
longitude,-116.58,2,0.009689922480620155
longitude,-116.66,2,0.009689922480620155
longitude,-120.52,2,0.009689922480620155
longitude,-123.0,2,0.009689922480620155
longitude,-122.97,2,0.009689922480620155
longitude,-123.48,2,0.009689922480620155
longitude,-118.81,2,0.009689922480620155
longitude,-124.22,1,0.0048449612403100775
longitude,-123.91,1,0.0048449612403100775
longitude,-123.83,1,0.0048449612403100775
longitude,-123.92,1,0.0048449612403100775
longitude,-123.74,1,0.0048449612403100775
longitude,-123.76,1,0.0048449612403100775
longitude,-123.72,1,0.0048449612403100775
longitude,-123.63,1,0.0048449612403100775
longitude,-123.66,1,0.0048449612403100775
longitude,-123.52,1,0.0048449612403100775
longitude,-123.98,1,0.0048449612403100775
longitude,-123.88,1,0.0048449612403100775
longitude,-124.27,1,0.0048449612403100775
longitude,-123.96,1,0.0048449612403100775
longitude,-124.03,1,0.0048449612403100775
longitude,-124.26,1,0.0048449612403100775
longitude,-124.35,1,0.0048449612403100775
longitude,-124.25,1,0.0048449612403100775
longitude,-123.68,1,0.0048449612403100775
longitude,-123.78,1,0.0048449612403100775
longitude,-115.46,1,0.0048449612403100775
longitude,-115.41,1,0.0048449612403100775
longitude,-115.32,1,0.0048449612403100775
longitude,-115.39,1,0.0048449612403100775
longitude,-115.69,1,0.0048449612403100775
longitude,-115.72,1,0.0048449612403100775
longitude,-115.88,1,0.0048449612403100775
longitude,-115.99,1,0.0048449612403100775
longitude,-115.94,1,0.0048449612403100775
longitude,-115.98,1,0.0048449612403100775
longitude,-115.91,1,0.0048449612403100775
longitude,-115.96,1,0.0048449612403100775
longitude,-115.95,1,0.0048449612403100775
longitude,-115.8,1,0.0048449612403100775
longitude,-114.73,1,0.0048449612403100775
longitude,-114.55,1,0.0048449612403100775
longitude,-114.63,1,0.0048449612403100775
longitude,-114.66,1,0.0048449612403100775
longitude,-122.99,1,0.0048449612403100775
longitude,-123.47,1,0.0048449612403100775
longitude,-123.71,1,0.0048449612403100775
longitude,-123.58,1,0.0048449612403100775
longitude,-123.5,1,0.0048449612403100775
longitude,-123.64,1,0.0048449612403100775
longitude,-123.4,1,0.0048449612403100775
longitude,-123.37,1,0.0048449612403100775
longitude,-123.7,1,0.0048449612403100775
longitude,-123.69,1,0.0048449612403100775
longitude,-123.59,1,0.0048449612403100775
longitude,-123.54,1,0.0048449612403100775
longitude,-123.39,1,0.0048449612403100775
longitude,-120.53,1,0.0048449612403100775
longitude,-116.81,1,0.0048449612403100775
longitude,-116.69,1,0.0048449612403100775
longitude,-116.63,1,0.0048449612403100775
longitude,-116.55,1,0.0048449612403100775
longitude,-116.3,1,0.0048449612403100775
longitude,-116.11,1,0.0048449612403100775
longitude,-116.12,1,0.0048449612403100775
longitude,-115.84,1,0.0048449612403100775
longitude,-116.16,1,0.0048449612403100775
longitude,-116.08,1,0.0048449612403100775
longitude,-115.22,1,0.0048449612403100775
longitude,-114.67,1,0.0048449612403100775
longitude,-114.49,1,0.0048449612403100775
longitude,-114.68,1,0.0048449612403100775
longitude,-114.56,1,0.0048449612403100775
longitude,-114.62,1,0.0048449612403100775
longitude,-115.93,1,0.0048449612403100775
longitude,-115.75,1,0.0048449612403100775
longitude,-116.27,1,0.0048449612403100775
longitude,-116.73,1,0.0048449612403100775
longitude,-116.09,1,0.0048449612403100775
longitude,-116.02,1,0.0048449612403100775
longitude,-115.85,1,0.0048449612403100775
longitude,-114.94,1,0.0048449612403100775
longitude,-114.47,1,0.0048449612403100775
longitude,-114.31,1,0.0048449612403100775
longitude,-114.64,1,0.0048449612403100775
longitude,-116.82,1,0.0048449612403100775
longitude,-116.78,1,0.0048449612403100775
longitude,-116.67,1,0.0048449612403100775
longitude,-116.34,1,0.0048449612403100775
longitude,-116.28,1,0.0048449612403100775
longitude,-123.26,1,0.0048449612403100775
longitude,-123.04,1,0.0048449612403100775
longitude,-122.98,1,0.0048449612403100775
longitude,-123.03,1,0.0048449612403100775
longitude,-123.49,1,0.0048449612403100775
longitude,-123.25,1,0.0048449612403100775
longitude,-123.28,1,0.0048449612403100775
longitude,-123.13,1,0.0048449612403100775
longitude,-123.12,1,0.0048449612403100775
longitude,-123.43,1,0.0048449612403100775
latitude,34.06,244,1.1821705426356588
latitude,34.05,236,1.1434108527131783
latitude,34.08,234,1.1337209302325582
latitude,34.07,231,1.119186046511628
latitude,34.04,221,1.0707364341085273
latitude,34.09,212,1.0271317829457365
latitude,34.02,208,1.0077519379844961
latitude,34.1,203,0.9835271317829457
latitude,34.03,193,0.935077519379845
latitude,33.93,181,0.876937984496124
latitude,33.94,175,0.8478682170542635
latitude,33.97,172,0.8333333333333334
latitude,33.99,168,0.813953488372093
latitude,33.88,164,0.7945736434108527
latitude,34.11,162,0.7848837209302326
latitude,33.98,162,0.7848837209302326
latitude,34.16,159,0.7703488372093024
latitude,34.12,158,0.7655038759689923
latitude,34.15,157,0.7606589147286822
latitude,34.01,156,0.7558139534883721
latitude,34.17,154,0.7461240310077519
latitude,33.89,154,0.7461240310077519
latitude,34.14,152,0.7364341085271318
latitude,34.0,152,0.7364341085271318
latitude,33.9,152,0.7364341085271318
latitude,33.96,150,0.7267441860465116
latitude,34.13,147,0.7122093023255814
latitude,33.92,146,0.7073643410852714
latitude,33.91,143,0.6928294573643411
latitude,33.84,141,0.6831395348837209
latitude,33.95,139,0.6734496124031009
latitude,34.18,136,0.6589147286821705
latitude,37.76,135,0.6540697674418605
latitude,34.19,131,0.6346899224806202
latitude,33.87,130,0.6298449612403101
latitude,33.82,130,0.6298449612403101
latitude,33.79,129,0.625
latitude,37.78,126,0.6104651162790697
latitude,33.83,126,0.6104651162790697
latitude,37.77,120,0.5813953488372093
latitude,37.8,119,0.5765503875968992
latitude,37.75,117,0.5668604651162791
latitude,33.86,117,0.5668604651162791
latitude,33.78,117,0.5668604651162791
latitude,33.77,117,0.5668604651162791
latitude,37.79,116,0.562015503875969
latitude,33.81,114,0.5523255813953488
latitude,33.85,112,0.5426356589147286
latitude,34.2,109,0.5281007751937985
latitude,37.74,108,0.5232558139534884
latitude,33.8,106,0.5135658914728682
latitude,32.75,102,0.4941860465116279
latitude,37.73,97,0.4699612403100776
latitude,33.74,97,0.4699612403100776
latitude,34.21,96,0.46511627906976744
latitude,32.8,93,0.45058139534883723
latitude,37.96,92,0.44573643410852715
latitude,33.76,90,0.436046511627907
latitude,33.75,89,0.43120155038759694
latitude,34.22,86,0.4166666666666667
latitude,37.35,81,0.3924418604651163
latitude,33.73,81,0.3924418604651163
latitude,37.97,79,0.38275193798449614
latitude,34.23,79,0.38275193798449614
latitude,34.27,78,0.37790697674418605
latitude,37.72,77,0.37306201550387597
latitude,37.81,76,0.3682170542635659
latitude,34.26,76,0.3682170542635659
latitude,37.34,76,0.3682170542635659
latitude,37.68,74,0.3585271317829457
latitude,34.28,74,0.3585271317829457
latitude,37.66,73,0.3536821705426357
latitude,37.95,73,0.3536821705426357
latitude,38.0,72,0.3488372093023256
latitude,32.76,72,0.3488372093023256
latitude,37.36,71,0.3439922480620155
latitude,33.72,71,0.3439922480620155
latitude,37.94,70,0.3391472868217054
latitude,34.25,70,0.3391472868217054
latitude,37.71,69,0.33430232558139533
latitude,32.79,69,0.33430232558139533
latitude,32.74,69,0.33430232558139533
latitude,34.24,69,0.33430232558139533
latitude,37.33,69,0.33430232558139533
latitude,37.69,68,0.32945736434108525
latitude,37.67,67,0.3246124031007752
latitude,37.99,67,0.3246124031007752
latitude,37.98,66,0.31976744186046513
latitude,33.71,66,0.31976744186046513
latitude,37.31,66,0.31976744186046513
latitude,38.01,64,0.31007751937984496
latitude,37.3,61,0.2955426356589147
latitude,37.7,60,0.29069767441860467
latitude,37.32,60,0.29069767441860467
latitude,32.81,59,0.2858527131782946
latitude,37.64,58,0.2810077519379845
latitude,37.93,58,0.2810077519379845
latitude,37.37,58,0.2810077519379845
latitude,33.65,57,0.2761627906976744
latitude,33.68,54,0.2616279069767442
latitude,37.88,53,0.2567829457364341
latitude,37.39,52,0.25193798449612403
latitude,38.67,51,0.24709302325581395
latitude,37.29,51,0.24709302325581395
latitude,32.77,50,0.24224806201550386
latitude,37.4,50,0.24224806201550386
latitude,33.67,50,0.24224806201550386
latitude,37.82,49,0.2374031007751938
latitude,34.44,49,0.2374031007751938
latitude,37.38,49,0.2374031007751938
latitude,38.03,48,0.23255813953488372
latitude,32.73,48,0.23255813953488372
latitude,33.61,48,0.23255813953488372
latitude,38.55,47,0.22771317829457363
latitude,38.58,47,0.22771317829457363
latitude,38.61,47,0.22771317829457363
latitude,38.57,47,0.22771317829457363
latitude,34.43,47,0.22771317829457363
latitude,32.71,47,0.22771317829457363
latitude,37.9,46,0.22286821705426357
latitude,37.89,46,0.22286821705426357
latitude,37.54,46,0.22286821705426357
latitude,38.02,46,0.22286821705426357
latitude,32.78,46,0.22286821705426357
latitude,37.85,45,0.2180232558139535
latitude,38.68,45,0.2180232558139535
latitude,38.56,45,0.2180232558139535
latitude,32.72,45,0.2180232558139535
latitude,37.86,44,0.2131782945736434
latitude,37.65,44,0.2131782945736434
latitude,37.53,44,0.2131782945736434
latitude,32.82,44,0.2131782945736434
latitude,37.27,44,0.2131782945736434
latitude,33.66,44,0.2131782945736434
latitude,37.63,43,0.20833333333333334
latitude,32.69,43,0.20833333333333334
latitude,33.69,43,0.20833333333333334
latitude,37.26,43,0.20833333333333334
latitude,33.63,43,0.20833333333333334
latitude,37.92,42,0.20348837209302326
latitude,38.66,42,0.20348837209302326
latitude,37.25,42,0.20348837209302326
latitude,32.7,42,0.20348837209302326
latitude,38.54,41,0.19864341085271317
latitude,37.28,41,0.19864341085271317
latitude,36.8,40,0.1937984496124031
latitude,32.83,40,0.1937984496124031
latitude,33.7,40,0.1937984496124031
latitude,37.87,39,0.18895348837209303
latitude,37.58,39,0.18895348837209303
latitude,38.69,39,0.18895348837209303
latitude,36.83,39,0.18895348837209303
latitude,33.64,39,0.18895348837209303
latitude,37.56,38,0.18410852713178294
latitude,37.47,38,0.18410852713178294
latitude,37.91,38,0.18410852713178294
latitude,34.42,38,0.18410852713178294
latitude,33.6,38,0.18410852713178294
latitude,38.53,37,0.17926356589147285
latitude,36.97,37,0.17926356589147285
latitude,37.84,36,0.1744186046511628
latitude,37.83,36,0.1744186046511628
latitude,33.62,36,0.1744186046511628
latitude,37.57,35,0.1695736434108527
latitude,35.37,35,0.1695736434108527
latitude,36.32,35,0.1695736434108527
latitude,37.44,35,0.1695736434108527
latitude,37.6,34,0.16472868217054262
latitude,37.59,34,0.16472868217054262
latitude,37.55,34,0.16472868217054262
latitude,34.29,34,0.16472868217054262
latitude,37.43,34,0.16472868217054262
latitude,37.62,33,0.15988372093023256
latitude,37.48,33,0.15988372093023256
latitude,38.46,33,0.15988372093023256
latitude,38.44,33,0.15988372093023256
latitude,36.98,33,0.15988372093023256
latitude,38.25,32,0.15503875968992248
latitude,38.62,32,0.15503875968992248
latitude,36.77,32,0.15503875968992248
latitude,36.79,32,0.15503875968992248
latitude,36.96,32,0.15503875968992248
latitude,37.46,32,0.15503875968992248
latitude,36.75,31,0.1501937984496124
latitude,36.76,31,0.1501937984496124
latitude,37.41,31,0.1501937984496124
latitude,37.61,30,0.14534883720930233
latitude,38.34,30,0.14534883720930233
latitude,36.72,30,0.14534883720930233
latitude,32.85,30,0.14534883720930233
latitude,32.68,30,0.14534883720930233
latitude,38.59,30,0.14534883720930233
latitude,37.52,29,0.14050387596899225
latitude,38.51,29,0.14050387596899225
latitude,39.15,29,0.14050387596899225
latitude,36.81,29,0.14050387596899225
latitude,37.45,29,0.14050387596899225
latitude,38.04,28,0.13565891472868216
latitude,38.65,28,0.13565891472868216
latitude,38.63,28,0.13565891472868216
latitude,36.78,28,0.13565891472868216
latitude,34.3,28,0.13565891472868216
latitude,34.41,28,0.13565891472868216
latitude,38.64,28,0.13565891472868216
latitude,37.24,28,0.13565891472868216
latitude,33.2,27,0.1308139534883721
latitude,37.23,27,0.1308139534883721
latitude,37.51,26,0.12596899224806202
latitude,36.62,26,0.12596899224806202
latitude,36.61,26,0.12596899224806202
latitude,36.6,26,0.12596899224806202
latitude,33.19,26,0.12596899224806202
latitude,32.84,26,0.12596899224806202
latitude,32.67,26,0.12596899224806202
latitude,35.36,26,0.12596899224806202
latitude,32.58,26,0.12596899224806202
latitude,38.48,25,0.12112403100775193
latitude,38.43,25,0.12112403100775193
latitude,38.11,25,0.12112403100775193
latitude,38.7,25,0.12112403100775193
latitude,35.38,25,0.12112403100775193
latitude,34.4,25,0.12112403100775193
latitude,38.13,25,0.12112403100775193
latitude,38.5,24,0.11627906976744186
latitude,38.26,24,0.11627906976744186
latitude,36.74,24,0.11627906976744186
latitude,32.86,24,0.11627906976744186
latitude,34.45,24,0.11627906976744186
latitude,38.36,23,0.11143410852713179
latitude,38.35,23,0.11143410852713179
latitude,38.6,23,0.11143410852713179
latitude,36.82,23,0.11143410852713179
latitude,37.5,22,0.1065891472868217
latitude,38.52,22,0.1065891472868217
latitude,38.29,22,0.1065891472868217
latitude,38.1,22,0.1065891472868217
latitude,37.49,21,0.10174418604651163
latitude,38.45,21,0.10174418604651163
latitude,38.42,21,0.10174418604651163
latitude,38.31,21,0.10174418604651163
latitude,38.12,21,0.10174418604651163
latitude,39.13,21,0.10174418604651163
latitude,36.73,21,0.10174418604651163
latitude,36.3,21,0.10174418604651163
latitude,36.33,21,0.10174418604651163
latitude,33.51,21,0.10174418604651163
latitude,34.96,21,0.10174418604651163
latitude,38.24,20,0.09689922480620156
latitude,36.59,20,0.09689922480620156
latitude,36.34,20,0.09689922480620156
latitude,35.39,20,0.09689922480620156
latitude,35.35,20,0.09689922480620156
latitude,37.42,20,0.09689922480620156
latitude,38.49,20,0.09689922480620156
latitude,38.32,19,0.09205426356589147
latitude,38.07,19,0.09205426356589147
latitude,38.33,19,0.09205426356589147
latitude,38.94,19,0.09205426356589147
latitude,38.73,19,0.09205426356589147
latitude,38.71,19,0.09205426356589147
latitude,36.71,19,0.09205426356589147
latitude,36.85,19,0.09205426356589147
latitude,36.21,19,0.09205426356589147
latitude,35.4,19,0.09205426356589147
latitude,38.27,19,0.09205426356589147
latitude,32.64,19,0.09205426356589147
latitude,33.15,19,0.09205426356589147
latitude,33.14,19,0.09205426356589147
latitude,38.37,18,0.0872093023255814
latitude,36.84,18,0.0872093023255814
latitude,33.12,18,0.0872093023255814
latitude,35.41,18,0.0872093023255814
latitude,34.65,18,0.0872093023255814
latitude,32.57,18,0.0872093023255814
latitude,32.63,18,0.0872093023255814
latitude,33.03,18,0.0872093023255814
latitude,38.47,17,0.08236434108527131
latitude,38.4,17,0.08236434108527131
latitude,38.28,17,0.08236434108527131
latitude,38.41,17,0.08236434108527131
latitude,38.92,17,0.08236434108527131
latitude,35.33,17,0.08236434108527131
latitude,36.31,17,0.08236434108527131
latitude,38.3,17,0.08236434108527131
latitude,33.22,17,0.08236434108527131
latitude,39.75,16,0.07751937984496124
latitude,36.7,16,0.07751937984496124
latitude,36.55,16,0.07751937984496124
latitude,36.95,16,0.07751937984496124
latitude,35.32,16,0.07751937984496124
latitude,35.13,16,0.07751937984496124
latitude,36.35,16,0.07751937984496124
latitude,39.12,16,0.07751937984496124
latitude,34.38,16,0.07751937984496124
latitude,36.99,16,0.07751937984496124
latitude,33.16,16,0.07751937984496124
latitude,33.18,16,0.07751937984496124
latitude,33.21,16,0.07751937984496124
latitude,39.74,15,0.07267441860465117
latitude,38.09,15,0.07267441860465117
latitude,37.0,15,0.07267441860465117
latitude,40.57,15,0.07267441860465117
latitude,40.58,15,0.07267441860465117
latitude,33.13,15,0.07267441860465117
latitude,33.04,15,0.07267441860465117
latitude,32.99,15,0.07267441860465117
latitude,32.96,15,0.07267441860465117
latitude,32.97,15,0.07267441860465117
latitude,35.34,15,0.07267441860465117
latitude,39.14,15,0.07267441860465117
latitude,34.71,15,0.07267441860465117
latitude,38.14,15,0.07267441860465117
latitude,39.16,15,0.07267441860465117
latitude,33.57,15,0.07267441860465117
latitude,33.54,15,0.07267441860465117
latitude,33.49,15,0.07267441860465117
latitude,32.91,15,0.07267441860465117
latitude,38.39,14,0.06782945736434108
latitude,38.15,14,0.06782945736434108
latitude,36.86,14,0.06782945736434108
latitude,35.42,14,0.06782945736434108
latitude,35.27,14,0.06782945736434108
latitude,34.87,14,0.06782945736434108
latitude,39.23,14,0.06782945736434108
latitude,34.31,14,0.06782945736434108
latitude,34.58,14,0.06782945736434108
latitude,34.69,14,0.06782945736434108
latitude,34.7,14,0.06782945736434108
latitude,34.64,14,0.06782945736434108
latitude,33.53,14,0.06782945736434108
latitude,32.92,14,0.06782945736434108
latitude,32.95,14,0.06782945736434108
latitude,32.61,14,0.06782945736434108
latitude,33.02,14,0.06782945736434108
latitude,38.72,13,0.06298449612403101
latitude,39.76,13,0.06298449612403101
latitude,38.23,13,0.06298449612403101
latitude,38.95,13,0.06298449612403101
latitude,38.75,13,0.06298449612403101
latitude,36.63,13,0.06298449612403101
latitude,37.11,13,0.06298449612403101
latitude,36.58,13,0.06298449612403101
latitude,40.78,13,0.06298449612403101
latitude,32.87,13,0.06298449612403101
latitude,34.68,13,0.06298449612403101
latitude,34.39,13,0.06298449612403101
latitude,36.93,13,0.06298449612403101
latitude,33.55,13,0.06298449612403101
latitude,33.47,13,0.06298449612403101
latitude,32.62,13,0.06298449612403101
latitude,33.01,13,0.06298449612403101
latitude,33.23,13,0.06298449612403101
latitude,38.38,12,0.05813953488372093
latitude,39.1,12,0.05813953488372093
latitude,38.93,12,0.05813953488372093
latitude,38.9,12,0.05813953488372093
latitude,38.76,12,0.05813953488372093
latitude,36.68,12,0.05813953488372093
latitude,36.57,12,0.05813953488372093
latitude,36.54,12,0.05813953488372093
latitude,32.98,12,0.05813953488372093
latitude,34.46,12,0.05813953488372093
latitude,36.92,12,0.05813953488372093
latitude,36.67,12,0.05813953488372093
latitude,36.06,12,0.05813953488372093
latitude,32.66,12,0.05813953488372093
latitude,32.9,12,0.05813953488372093
latitude,33.17,12,0.05813953488372093
latitude,39.5,11,0.05329457364341085
latitude,39.51,11,0.05329457364341085
latitude,38.16,11,0.05329457364341085
latitude,38.05,11,0.05329457364341085
latitude,38.91,11,0.05329457364341085
latitude,38.89,11,0.05329457364341085
latitude,36.69,11,0.05329457364341085
latitude,36.19,11,0.05329457364341085
latitude,40.79,11,0.05329457364341085
latitude,33.43,11,0.05329457364341085
latitude,35.12,11,0.05329457364341085
latitude,39.18,11,0.05329457364341085
latitude,39.09,11,0.05329457364341085
latitude,39.08,11,0.05329457364341085
latitude,39.05,11,0.05329457364341085
latitude,34.63,11,0.05329457364341085
latitude,34.48,11,0.05329457364341085
latitude,33.52,11,0.05329457364341085
latitude,33.48,11,0.05329457364341085
latitude,34.89,11,0.05329457364341085
latitude,32.59,11,0.05329457364341085
latitude,33.05,11,0.05329457364341085
latitude,33.06,11,0.05329457364341085
latitude,33.11,11,0.05329457364341085
latitude,36.07,11,0.05329457364341085
latitude,39.73,10,0.04844961240310078
latitude,39.52,10,0.04844961240310078
latitude,39.22,10,0.04844961240310078
latitude,37.09,10,0.04844961240310078
latitude,37.12,10,0.04844961240310078
latitude,37.06,10,0.04844961240310078
latitude,36.56,10,0.04844961240310078
latitude,40.8,10,0.04844961240310078
latitude,33.09,10,0.04844961240310078
latitude,33.07,10,0.04844961240310078
latitude,35.3,10,0.04844961240310078
latitude,34.95,10,0.04844961240310078
latitude,35.5,10,0.04844961240310078
latitude,36.09,10,0.04844961240310078
latitude,36.2,10,0.04844961240310078
latitude,39.17,10,0.04844961240310078
latitude,34.32,10,0.04844961240310078
latitude,34.66,10,0.04844961240310078
latitude,34.49,10,0.04844961240310078
latitude,37.21,10,0.04844961240310078
latitude,33.46,10,0.04844961240310078
latitude,32.56,10,0.04844961240310078
latitude,33.0,10,0.04844961240310078
latitude,37.22,10,0.04844961240310078
latitude,36.22,10,0.04844961240310078
latitude,39.0,9,0.0436046511627907
latitude,39.21,9,0.0436046511627907
latitude,38.96,9,0.0436046511627907
latitude,38.74,9,0.0436046511627907
latitude,38.8,9,0.0436046511627907
latitude,36.94,9,0.0436046511627907
latitude,36.52,9,0.0436046511627907
latitude,36.51,9,0.0436046511627907
latitude,40.88,9,0.0436046511627907
latitude,35.65,9,0.0436046511627907
latitude,36.1,9,0.0436046511627907
latitude,34.59,9,0.0436046511627907
latitude,34.53,9,0.0436046511627907
latitude,34.51,9,0.0436046511627907
latitude,34.36,9,0.0436046511627907
latitude,39.2,9,0.0436046511627907
latitude,37.08,9,0.0436046511627907
latitude,37.05,9,0.0436046511627907
latitude,34.9,9,0.0436046511627907
latitude,34.35,9,0.0436046511627907
latitude,32.65,9,0.0436046511627907
latitude,32.6,9,0.0436046511627907
latitude,33.08,9,0.0436046511627907
latitude,39.78,8,0.03875968992248062
latitude,39.44,8,0.03875968992248062
latitude,39.33,8,0.03875968992248062
latitude,39.25,8,0.03875968992248062
latitude,38.06,8,0.03875968992248062
latitude,39.04,8,0.03875968992248062
latitude,38.79,8,0.03875968992248062
latitude,38.77,8,0.03875968992248062
latitude,36.65,8,0.03875968992248062
latitude,36.91,8,0.03875968992248062
latitude,37.02,8,0.03875968992248062
latitude,37.13,8,0.03875968992248062
latitude,36.29,8,0.03875968992248062
latitude,40.6,8,0.03875968992248062
latitude,32.93,8,0.03875968992248062
latitude,34.83,8,0.03875968992248062
latitude,35.6,8,0.03875968992248062
latitude,35.62,8,0.03875968992248062
latitude,35.63,8,0.03875968992248062
latitude,34.86,8,0.03875968992248062
latitude,39.11,8,0.03875968992248062
latitude,38.97,8,0.03875968992248062
latitude,34.52,8,0.03875968992248062
latitude,34.5,8,0.03875968992248062
latitude,34.47,8,0.03875968992248062
latitude,39.26,8,0.03875968992248062
latitude,37.03,8,0.03875968992248062
latitude,39.24,8,0.03875968992248062
latitude,33.59,8,0.03875968992248062
latitude,34.88,8,0.03875968992248062
latitude,34.94,8,0.03875968992248062
latitude,34.97,8,0.03875968992248062
latitude,39.77,7,0.03391472868217054
latitude,39.72,7,0.03391472868217054
latitude,39.82,7,0.03391472868217054
latitude,39.79,7,0.03391472868217054
latitude,39.37,7,0.03391472868217054
latitude,39.32,7,0.03391472868217054
latitude,39.36,7,0.03391472868217054
latitude,38.99,7,0.03391472868217054
latitude,38.87,7,0.03391472868217054
latitude,39.01,7,0.03391472868217054
latitude,38.81,7,0.03391472868217054
latitude,38.83,7,0.03391472868217054
latitude,36.64,7,0.03391472868217054
latitude,36.66,7,0.03391472868217054
latitude,36.43,7,0.03391472868217054
latitude,36.13,7,0.03391472868217054
latitude,40.77,7,0.03391472868217054
latitude,40.55,7,0.03391472868217054
latitude,40.45,7,0.03391472868217054
latitude,40.54,7,0.03391472868217054
latitude,33.38,7,0.03391472868217054
latitude,33.36,7,0.03391472868217054
latitude,33.34,7,0.03391472868217054
latitude,35.28,7,0.03391472868217054
latitude,35.64,7,0.03391472868217054
latitude,35.26,7,0.03391472868217054
latitude,39.02,7,0.03391472868217054
latitude,40.17,7,0.03391472868217054
latitude,34.33,7,0.03391472868217054
latitude,34.62,7,0.03391472868217054
latitude,34.57,7,0.03391472868217054
latitude,34.37,7,0.03391472868217054
latitude,37.01,7,0.03391472868217054
latitude,36.42,7,0.03391472868217054
latitude,33.58,7,0.03391472868217054
latitude,33.56,7,0.03391472868217054
latitude,33.45,7,0.03391472868217054
latitude,34.54,7,0.03391472868217054
latitude,33.1,7,0.03391472868217054
latitude,35.29,7,0.03391472868217054
latitude,39.53,6,0.029069767441860465
latitude,39.48,6,0.029069767441860465
latitude,39.39,6,0.029069767441860465
latitude,39.35,6,0.029069767441860465
latitude,39.03,6,0.029069767441860465
latitude,37.1,6,0.029069767441860465
latitude,36.16,6,0.029069767441860465
latitude,40.59,6,0.029069767441860465
latitude,33.24,6,0.029069767441860465
latitude,35.31,6,0.029069767441860465
latitude,35.1,6,0.029069767441860465
latitude,35.2,6,0.029069767441860465
latitude,36.08,6,0.029069767441860465
latitude,38.78,6,0.029069767441860465
latitude,37.19,6,0.029069767441860465
latitude,37.04,6,0.029069767441860465
latitude,36.9,6,0.029069767441860465
latitude,38.22,6,0.029069767441860465
latitude,39.27,6,0.029069767441860465
latitude,33.42,6,0.029069767441860465
latitude,34.91,6,0.029069767441860465
latitude,33.25,6,0.029069767441860465
latitude,35.11,6,0.029069767441860465
latitude,40.56,6,0.029069767441860465
latitude,40.52,6,0.029069767441860465
latitude,39.71,5,0.02422480620155039
latitude,39.83,5,0.02422480620155039
latitude,39.8,5,0.02422480620155039
latitude,39.49,5,0.02422480620155039
latitude,39.4,5,0.02422480620155039
latitude,39.34,5,0.02422480620155039
latitude,39.42,5,0.02422480620155039
latitude,38.19,5,0.02422480620155039
latitude,38.21,5,0.02422480620155039
latitude,38.85,5,0.02422480620155039
latitude,36.87,5,0.02422480620155039
latitude,36.88,5,0.02422480620155039
latitude,36.89,5,0.02422480620155039
latitude,36.53,5,0.02422480620155039
latitude,36.14,5,0.02422480620155039
latitude,36.15,5,0.02422480620155039
latitude,36.49,5,0.02422480620155039
latitude,40.75,5,0.02422480620155039
latitude,40.87,5,0.02422480620155039
latitude,40.95,5,0.02422480620155039
latitude,40.62,5,0.02422480620155039
latitude,40.47,5,0.02422480620155039
latitude,33.41,5,0.02422480620155039
latitude,33.26,5,0.02422480620155039
latitude,35.44,5,0.02422480620155039
latitude,35.14,5,0.02422480620155039
latitude,35.55,5,0.02422480620155039
latitude,35.76,5,0.02422480620155039
latitude,35.48,5,0.02422480620155039
latitude,36.37,5,0.02422480620155039
latitude,36.28,5,0.02422480620155039
latitude,36.25,5,0.02422480620155039
latitude,35.87,5,0.02422480620155039
latitude,38.98,5,0.02422480620155039
latitude,40.51,5,0.02422480620155039
latitude,34.6,5,0.02422480620155039
latitude,34.55,5,0.02422480620155039
latitude,38.08,5,0.02422480620155039
latitude,37.16,5,0.02422480620155039
